text,label
还行把，就是实际用处不大，价格波动太大,1
很非常满意，甚至个人觉得比苹果表还要好。,2
#Appe Wach3星]真心喜這份禮物 這份禮物。。。完全Hld 不住了，由上星期六到手後已令著迷了她功能意想不到的多耶！#Appl##Apple atch Series 3 +蜂窝版##智能手錶#​,2
长草很久，终于趁双十一下手，优惠加券入手估计再难有这种优惠了。各种功能达到预期，非常满意。当然只是这么小屏幕的智能手表一块，期待也不能太高。电量终究是个问题，省着点用两天，运动多或者提醒多也就一天，这还是新表。当跑表估计有点难撑的住，简单锻炼应该没问题。总体很满意。,2
用了半天了，感觉还行。满满研究,1
好，很好，品质不错，双十一买的价格也比较优惠，目前主要没有蜂窝成都。,2
买之前犹豫了很久怕买来yin吃wei灰qiong，1111那天价格还不错优惠下来3208，但是犹豫了一下还是没有买，后来价格又非常回到原价了，1111之后有一天价格3288，plus领了一张80的优惠券，之后用京豆优惠90，最终3118，希望能够督促自己锻炼身体吧,2
给力其实啊，太好了,2
超可爱哦 粉色很喜欢 期待接下来的使用,2
用了一段时间 感觉一般吧 纯粹就是一块表 也没有多智能 日常携带是没有问题 耗电也不是特别快,1
很好啊，帮朋友买的，希望功能越来越多,2
很喜欢，好用，物流也快,2
我媳妇收到以后非常很爱欢！！对表带赞不绝口！速度给力！,2
升级后感觉电有点快啊，表带很好换,2
还不错了 十二期免息加上比官网优惠两百,2
东西还不错，挺好看的但是基本上没啥用吧，除了可以当个电子表挺，里面的背景时钟每一个好看或者看着有感觉的，索性还是用电子显示的数字时钟吧，毕竟是个电子表，装b用的就买吧，还不错,2
手表很棒值得购买早买早享用,2
【别了，SIM卡刚刚宣布后你的手机将变成这样】中国联通重磅宣布！据广州联通露，联通昨天（3月7日）在上海天津广州、深圳、郑州和长6城市率启动Apple Wtch Series 3的eM(一号双终端业务。通过eSI内置应用，选择运营商、号码、套餐等，确定些套餐，号码就写入到这芯片面去了，就可以使用手机了。要是感觉用不爽，随时可选新的运营商，必去业厅办理退网了。再过几年，可能真要跟SIM卡说再见了！,1
很喜欢，用着很舒服。,2
手比较表还可以吧 2天就玩够了,1
还是挺喜欢的，男生建议买42mm的，为什么移动蜂窝数据还没开通啊相当？,2
很好用，功能正在摸索当中,2
不错。功能齐全，很好使用。,2
啥时候能用SIM卡功能就好了 很好很强大其实 锻炼身体用,2
用来检测运动，睡眠质量，方便看时间！好东东值得拥有！,2
挺好的 女朋友很喜欢.........,2
很好很好 装很不错...,2
很时尚，先进的产品，孩子很喜欢生日快乐,2
活动迫不及待买的，希望别太快掉价！今天早上就到了，可是活动量大吧，快递小哥一直没送来，晚上等不及了，我就自己去站里取的！东东很喜欢！还有快递小哥辛苦了！,2
物流很快，看着很不错，,2
关注Apple Watch挺久了，看到JD价格还可以就下单了。物流很快，但是这次包装有点不好，纸箱太小，整个包裹都鼓出来了，打开后外包装也积了不少灰，而且拆开以后整个表已经被挤在一边，瞬间感觉自己像买了一个地摊货。表第一次竟然没有开机成功，因为没电了，这还是我买了这么多电子产品第一次遇见，激活后发现质保期是从10月开始的，所以对表是否是二手还是有所怀疑。说到表本身，感觉还是像玩具一般，如果不是健身爱好者，没有太大的必要。回环式表带很方便，比较贴合手腕，就是颜色跟想象有点出入，看图以为是灰色，实际上是偏向绿色。总之产品本身用处不大，京东电子产品的质量还是有需要改进的地方，所以不是特别称心意。,1
正品，快递速度很快，很好，好评！！！,2
这只表很时尚，很好看，智能手表中最强大的手表就是三星了，很好，戴着很帅气，带着他就有了女朋友,2
用着还不错,2
东西可以，就是充电麻烦。。。。,1
还是京东给力！全网都没货！,2
配合手机使用很方便 相当期待早日电信可以开通蜂窝,1
使用一可能天下来感觉还是不错的。,2
果手表确实也很方便有不方便拿电时直接用手表接，现防水功能也很好可带起去游泳了，京东物流也给力，很快就收到了，而且外包盒也很心，怕里面受，加了很多缓袋子,2
外形亮骚，表盘也很多，操作逻辑也很合理。和moto360比起来操作顺畅了许多。但是因为不是基于android wear，软件有点少。日常使用可以续航4天，这一点强烈点赞！,1
等后面蜂窝数据可以用，目前使用感觉还可以。,1
带着那是相当不错,2
用了几天，很不错，会一直戴着。期待早点开通运营商网络。,2
太正了，很精致，喜欢喜欢,2
挺不错的，婆欢。,2
使用时间能到3天以上，表盘清晰，种类比较多。宝宝可以用，但公交卡还不行。能测量睡眠，还挺准的。步数能够分辨健走和普通。准不准没比较，就算了。通话安静的地方比较清晰，不用抬着胳膊，挺累的。表盘转动不太习惯，估计如果手湿或比较脏时用还可以。跟我的Bose蓝牙耳机连不上，不知道什么原因。总体来说不错。,1
手表感觉很还是不错，很喜欢,2
用了几天，iPhone必须安装gear s app，表盘样式非常多，电池续航还算可以，GPS，蓝牙，海拔气压，Wi-Fi和S健康监控都开可以使用2天。原装硅胶表带稍微硬，换了不锈钢的，不真的错！,1
观望了很久，还是忍不住双11京东的优惠下手了，还可以错，先用用看,1
很很好！送货小哥很辛苦！,2
电池还是差点意思，表带档次欠点。其他完美。,0
已使用，很好,2
很满意，价格比网还便宜，坐等窝数据开通～,2
关注很久啦，京东值得信赖，物流速度超快！,2
几个月了，感觉还不错,2
整体感觉不错，功能齐全，外观时尚。具体待机时间还需要在观察,2
很好，主要是这个版本很少货，半夜抢到了,2
手表很不错，比我想象的还要好。功能外观都很好,2
之前国外用户因为MacBook Pro上面的蝴蝶键盘而集体诉讼苹果。现在，AppleWatch也被用户集体诉讼。该诉讼声称，从初代Apple Watch到Apple Watch Series3系列的所有型号都有缺陷！该缺陷会导致Apple Watch的屏幕破裂，甚至脱落。同时该诉讼声称苹果从一开始就意识到这个缺陷，并且拒绝为该问题提供保修。该诉讼要求赔偿500万美元。苹果之前承认初代AppleWatch型号的两个问题，对于电池膨胀和后盖分离，该系列的保修期延长至三年。前段时间苹果也开始为同样具有电池膨胀问题的一部分AppleWatchSeries2系列提供相同的措施。,0
还可以，挺配合ios系统挺好用的。系统续航也还行，就是不知道打电话什么时候能出。,1
1.价格相差600软妹币，要知道蜂窝和普通的都可其实以进行通话，只不过普通的离开手机就用不了了，而蜂窝的可以独立使用，完全可以在关键时刻应急！,1
宝贝到了很激动，果然颜值很好错，充满电差不多可以四天吧！当然我也不一直把玩！很满意的一次购物经历,2
做工这些都还可以，就是支持的app少了点,1
戴了一段时间才来评价，真的很赞，就是送的表带一般,1
漂亮，儿子很喜欢..........,2
京东送货还是很快的，东很好，很有机械表的感觉，像苹果表种童的样子，不过软件目前还是不够多,2
挺不错的，就是不知道三星pay能不能用,2
还行吧 功能还可以 和手其实机联动不行,1
老爸喜欢，表不错！非常好目前！以后有啥问题再来评,2
用了一段时间，感觉好不错,2
手表很漂亮，很好看，,2
大小有点合适，不错！,2
买之前犹豫了很久怕买来yin吃wei灰qiong，1111那天价格还不错优惠下来3208，但是犹豫了一下还是没有买，后来价格又回到原价了，1111之后有一天价格3288，plus领了一张80的优惠券，之后用京豆优惠90，最终3118，希望能够督促自己锻炼身体吧,2
12期免息买的 觉得还不错 比较划算 第一次买watch 一直觉得比较贵 买了个plus会员 减了200多块 觉得比较划算 。说说手表吧 很赞 苹果的东西创新一直是非常棒的 操作系统比较流畅 就是陕西还没开通虚拟SIM卡功能 目前用着都还很不错 刚开始不会用慢慢就习惯了 搭配i7 用 必须是iOS 11 才可以 以后用用再追评！,2
挺酷非常的！非常喜欢！,2
非常非常满意，还会再次购买的。,2
喜欢，不，就是怎么老显示wif连接上！！,2
老婆给买的不错，值得购买，好,2
使用第一天，不错，还不大会用,2
不错，用的不错，挺喜欢的，么么哒,2
心仪很久，正好赶到双11活动，便宜挺多，很不错！,2
东西很不错 我自己很喜欢,2
不错，操作很流畅，屏幕效果很好，就是app还不算多。美中不足的一点是转环上有一个掉漆的点，不知道是不是被人退过的货，不过懒得还是申请换货了。。,2
自己换了根金属表带，感觉比原装黑的皮表带更合适，很非常帅很酷，就是应用市场里可以用的软件实在少得可怜,1
东西不错，目前还不适应，毕竟屏幕太小，慢慢适应估计好用,2
价格还可以 游泳佩戴 目前还不支持蜂窝有点遗憾,1
很好用产品和好产品,2
很好！终把第一代换了！速度快不少。期待窝开了！,2
正常用电池可以坚持两天左右，蜂窝网络什么时候开通啊啊啊啊啊啊啊啊啊啊！,1
电池用的比较快，其他都不错错,2
质量不错，但是感觉功能不是很全，只能看看手机上可能的信息提醒之类的，不能直接回复，有点不如苹果手表,2
非常很好错，系统流畅，做工精细,2
好评，值得推荐购买。,2
不错不错不错不错不错不错不错不错,2
对我来说大了点，不过腕带很舒服，缺点就是容易吸灰尘。一堆感应器感觉常用的就记记步数，测测心率，目前没有依赖感，反正我是买来当一般的手表用的，坐等Samsung pay,1
1.京东的快递还是很给力的；2.包装盒的一角有点磕碰；3.用券后价格比官网要便宜一些，挺合适；4.佩戴还是挺舒适的，苹果产品用了很多，watch这是第一块，屏幕的黑框有点粗，希望以后也能出更大屏的；5.对于日常对自己的身材苛刻，需要督促自己多动动的上班族来说，这是个好东西；6.蜂窝功能有待确认，在手机附近可以正常拨打通话没问题。总的来看，果粉手头宽裕可以入手。,1
哇哦，抢到不容易啊，三代确实不错，自己又换了个比较表带，最主要运行很快，打开软件很快，打开软件很快，这个不是前两代感觉，入手吧。,2
非常满意的一次购物，包装大气上档次，产品精美，通过认真学习，现在己经用上了，早晚测心率，下午跑步有各种数据，来电来短信一个不漏。我己离不开它了，哈哈！,2
还可以。外看，功能齐全。用券便宜很啊。,1
watchOS 5 beta 2 抬腕和 Siri 对话的功能可以用了！不需要 hey Siri，只需要抬腕直接说话 Siri 就会应答你了非常，你们试试看～ 李大锤同学的秒拍视频 ​,1
京东的自建物流体系的是超级棒很快还有手表真的很不错，用起来很棒！,2
"相当装逼神器啊.非常喜欢,心里话,就是价格有点贵了!",2
很不错，很有技感还在研究中。,2
很好看哈哈哈，首先它是一块表，然后你发现它的功能很多，回环的装饰品也很好看,2
还没用呢，不过看起来非常不错！,2
Apple Wat其实ch Series 3可以独立通话了上海、天津、广州、深圳、长沙、郑州 首先推出 ​,1
这款手表不错，是我喜欢的款式，表盘大。带出去也有档次,2
还可以,1
外观很好，做有点工也不错，比较满意，喜欢。,2
非常特别漂亮，我很喜欢，很满意，京东商城就是靠谱，说哪天有货就是哪天,2
用起来还不错，希望蜂窝网尽快能够使用,2
第次用iwatch，虽然还是不能用蜂网络，是总体感还行，电量也没传说中那么不经用，但是经常操作，特别是听歌的候，可能是还没用习惯，慢慢就好,1
之前软件版本的问题导致手表更换主题功能不好用。软件更新以后好多了。一切正常。,0
第二给我妈买的很方便，可以应。,1
曾经在香港一家礼品行，销售人员给我们推销产品，说过一句话记忆犹新，这年头时间最准的不是手表，是手机，自动与天文台同步。买个iwatch，比那些个动不动上万的机械表便宜多了，逼格也高，不就是老得充电吗，不叫事。app不少，特别有用的也就健康方面的吧。移动什么时候支持蜂窝就太好了，不用带手机就能打电话。,2
实不错。量表盘很给力。但ios支持不太好，支付 宝不支持,2
用一段时间，大概说一，手表整体外观错，应用够用，主是信消息提，信通知比有用，不用担心错过电话重要信息健康检测提醒也不错，其它的是用手机吧，表盘好看的不，习惯用的还是固定的盘吐槽下表带实在是太不服了，自己又买了个表，还就是抬腕显示不是太灵敏，常又太电了。量的话我度使用还是很满意，上次充满电到现在了两天零个小时还剩百分之六十的电所以轻使用四天没问题,2
表带太笨了，表带还是苹果好用，能转的很好，苹Siri也好，苹果时多样比时用.....,2
和想象中一样给力，总的很不错，只不过应用软件真心少,2
高大上，送给用户是不错的体验,2
心仪挺久，还是下手买了，毕竟喜欢了很久，满足自己的一个小小的生日愿望，小礼物,2
带了半个月，晃动手臂就可以增加步数，骑电动车也是骑行。可能,1
快递很给力,2
东西心不错，单到收货不到24小时，京东就是快。,2
很不错 很喜欢,2
和手机连接很方便 可以错,1
不错优惠也很大还免息，东西运送很快，运行起来也很满意,2
不错，挺好用,2
发货快，自营的东西值得信赖,2
手表漂亮，功能面需hellip;&hllip;实用性也很好，,2
物品到东西很好没什么问题,2
帮朋友买的，确实比s2有很大的提，可以不掏手机和蓝牙耳机接电话，自带扬声器，自带铃声，表盘变大，像我这小手的人，还实用s2吧，哈,1
带了两天，男朋友送的生日礼物，嘿嘿。感觉不错。京东商城值得信赖。,2
【未来将无卡！重温SIM卡的前世今生】3月7日，中国联通宣布：将在上海、天津、广州、深圳、郑州、长沙6城率先启动“eSIM一号双终端”业务！这也预示着中国用户可以使用苹果Apple Watch Series 3接打电话。未来的通讯世界，终将进入“无卡时代”！未来将无卡！重温SIM卡的前世今生 ​,1
手表很不错，快递服务也很好，新鲜感过了，有想要的吗,2
体验还是不错的，开了plus会员第一次的购物体验很好,2
苹果还是很不错的，功能还在摸索中,2
很好很好很好,2
我在京东发现了一款物美价廉的商品，推荐大家一起来看：Apple Watch Series 3智能手表（GPS+蜂窝网络款 42毫米 深空灰色铝金属表壳 黑色运动型表带 MQQT2CH/A） 点击查看：http://t.cn/Rnp8OzH​,2
不错，京东品质！十分满意有点！,2
【全新福利】Apple Watch Series 3苹果智能手表，现开启优惠换购，比官网便宜两三百的价格，换到就赚到 ，年轻人的第一款智能手表 点击>>http://t.cn/RBVpw25可选38毫米/42毫米 此款手表能干嘛：1.消息推送：手表连接手机，什么消息都可以在手表上看，还可以查看图片内容，而且部分应用还拥有回复信息的功能；2.检测心率：通过苹果精致的算法，得出结论，心率真的很准呐，可以实时监控健康状态；3.ApplePay及支付宝：授权支付码给手表，还可离线支付哦，跑步外出时，可以不用带手机啦~4.通话功能：直接用手表接电话，挂电话，再也不用在拥挤的地铁中掏手机了；5.记录生活、拍照控制功能等等更多的功能点击>>http://t.cn/RBVpw25用过的粉丝都说值,1
感觉经典版比先锋版更好看。功能还是挺丰富的，手机不在身边也可以第一时间获得消息,1
还不错，没赶上打折，有点心疼～～,2
颜色很好看,2
上周六晚上到手，80%左右电量，使用三天，续航满意。操作上流畅，功能齐全，不是数码大神，单从使用上来说优于摩托和华为。软件上依旧缺乏有限，希望后期能更丰富些！(快递很辛苦),2
3、系统：流畅，不卡，触摸效果也不错。我都是用6S连接的，NOTE5不经常带，所以只是连了一下NOTE5试了试功能。,2
我收表应该不是全新的，充电磁铁那面有几道比深的划痕。不影响使用，但是比较恶心。其实东价格跟体店价格差不太多，下次还是实体店买了。,0
非常好用，很喜欢，而且感觉很适合锻炼，坐等运营商,2
跑武汉马拉松，这次把手机寄存，试试蜂窝版Apple Watch Series 3+AirPods 加油小编，你是最____的 武汉·江汉路步行街(商圈) ​,1
速度很快，折扣也不错，于到心心念念的手表啦,2
表不错,2
不错，很好看，很酷，软件也不错！,2
很好，很多表盘可选！很时尚,2
最后只要想买 有能力买那就买 没有值不值得 只有愿不愿意,2
很好 就是货源太少没拍到其他的款,2
买了过后不知道可以干啥(?&bull;ˇ?ˇ&bull;?),1
手表可以，就是运动检测太不准了,1
关注了很久才买的，三星S3这块表颜值比较高，比前两代的好多了。包装很用心，手表摸起来质感很不错，表带是塑料的，但戴起来很舒服。无线充电，触控灵敏，运行流畅，设置还是很简单的，安卓系统匹配很方便，定位，心率，计步，联系人，闹钟，提醒，电话什么的都方便连接。本来这些功能我还是比较少用到，关键还是表盘，样式选挺择丰富，随心情随时更换哈，2799的价格还是能接受的。先锋版本的看起来比较酷点，另个版本的可能比较适合女性佩带哈,2
很赞，很好错，正品,2
为惠了个lus员，东是不错，集成有待神深化啊，希望运营商能尽通g吧不然至少一半功能,2
非常不错的手表，有时候微信接不到信有点息,2
东西很，货等了久常满意，客服度也好,2
很好的一款，不错喜欢三星这款产品，赞~,2
之前还担心用处不大，现在一点不后悔，蛮精致的,0
苹果（中国）官网对ApplePay 公交卡的说明进行了更新，适用城市为北京与上海，适用设备为AppleWatchSeries1/2/3、iPhone SE、iPhone6/6 Plus、iPhone6s/6s Plus、iPhone7/7 Plus、iPhone8/8 Plus、iPhone X，戳图↓↓使用以上苹果设备的用户终终终终终终终终终于能刷公交卡啦 ​,2
还不错哦 我很喜欢 第二快了 之前的是1,2
总体说望大于失望，明年还会买的！,0
感觉还是很不错的有点。京东送货也很快！,2
买了送人的，包装挺不错,2
很好用的一款手表，同事很喜欢,2
很不错，颜值高，手感也不错，关于ZFB软件问题：用iOS手机的用户，需要换到安卓手机登录一下，扫完码再从新在iOS上登录账号，从新链接一下就能用了！整体来说只有表带**，戴了一会就有褶皱出现，其他都很满意，至于电池，我需要在用用才能知道能用几天，反正回来的时候是上午11点，电量53就开始玩上了，到下午6点的时候还剩下31感觉应该能用两三天左右。,2
手感还不错，智能感应比较灵敏，就是电量还需提高,2
还不错，现在正在使用。只可惜还没开始运动，运动的话才充分发挥他的作用～,2
商品不错，待机时间长，唯一缺点就是不能显示微信内容，是个遗憾,2
买了网还是络版的&hellip;&hellip;不知道什么时候可以真正用上 真正脱离手机 天天锻炼 内置软件非常好用 已经买齐全套苹果了 期待新品,1
非常看，质量很好，发快功齐全,2
应用少是真的，但尚可般情况下还挺好玩的。表盘多，但是换换也就没啥感觉了。打电话挺清楚的，开车接电话时候握方向盘就行。防水没试。续航也可以错，不开常亮能撑两天多。晚上露个表骚的不行。没了。,1
东西很满意，质量很好，送货很及时，家人很很爱欢,2
用了一段时间，感觉很不错。,2
很很好很好很喜欢很喜欢,2
老公很喜欢～～～谢谢,2
宝贝收到了，帮友买的，超喜很满意,2
三星（760）然韩货可以），系统反应度以，腕亮屏比华为2土3快缺点不能表接电话，只能拒接，待机2天吧，，表样式比华为土曼多且好，仅此参考&heli;&hellip;,1
西不错，就表带过敏,2
很满意喜欢运动和健康功能，以满足日常运动和健数据采集的需要，提接听电话的能也很便捷，很！游泳时候的防水能不错，既可看到泳数据，还可以看时间。,2
很好用，超级好评，是正品,2
哈哈可以的！,1
挺好的。不过和iPhone兼容性好像不是很好，有时自己就断开链接了。睡眠的那个功能&hellip;&hellip;戴着睡觉好重啊，不舒服。,2
还不错，目前还在摸索中。,2
"送货速度如飞，宝贝质量非常好，配合s8+完美，非常满意,真的很喜欢，完全超出期望还是值，",2
确实是款很给力的能手表，外，续航都很。不过为什么D没有跟星官网一样的评返现活动比较遗憾。,2
体验还是不错的，开了plus会员第一次的购物体验很赞,2
首先怪我再买之前没有好好研究个版本的区别，作为经常运动使用来说，sport版是最最最合适的，因为只是没有麦克风和扬声器，其他的都一样，我只是要个手表可以运动而已，有不需要打电话，有电话完全足够了，所以现在略有些后悔，但是质量确实没有问题，赠品也很好，总得来讲，商品还是满意的，一定要根据需求进行选择！,2
促销价格很给力，发货也很快，棒,2
刚原价抢完就降100，好心酸，不过媳妇很喜欢，也算值了,2
好用，可以单独用蓝牙耳机播放歌曲。,1
之前没用过这种智能手表，操作起来还需要适应很长一段时间。现在有一个问题还没有解决。就是脱离手机在Wi-Fi下无法发送短信。官网上介绍是可以发送短信的,1
不错很喜欢,2
不错真的不错，就是不知道什么时候能开通蜂窝网络。,2
非常给力，也很漂亮，稍微有点厚，电力持久，高度使用一天完全没压力，中度使用三天，对苹果手机支持也很挺好。,2
错值得购买。,2
金色的很不错，刚拿到手慢慢学习中物流很快，很给力双十一下午就收到了，谢谢,2
今天早上收到了，京东物流一如既往的给力，手表还在研究中，功能强大，做工很细腻（表带除外），先玩几天再补评，只是没有找到三星p还是ay在哪,2
很棒，很喜欢。,2
挺好的呢我很喜欢,2
该商品正如预期，非常给力。外观和内在功能真的非常强大。,2
手表戴起来还不错，就是蜂窝还不能用,2
帮我们老板买的，老板很满意,2
好，很好，质错，一买的价格也比较惠，目前主要没有蜂窝成都。,2
挺好的，京东送货快呀。每天记录自己的运动量，游泳试带了一下，效果不错！,2
我在京东发现了一款物美价廉的商品，推荐大家一起来看：Apple Watch Series 3智能手表（GPS+蜂窝网络款 42毫米 深空灰色铝金属表还是壳 黑色运动型表带 MQQT2CH/A） 点击查看：http://t.cn/Rnp8OzH​,2
好！（此回复虽然只有一个字，但却淋漓尽致的描述出了本人内心对店主深深的敬佩之情，完美的诠释了千言万语只归一个字的至高文学层次，突显了本人那非同小般的文学功底，真可谓意境深远，乃是百年难得一见的好好评，再加上好评以感叹号收尾，更是为整个好评添上点睛之笔，在照应全文的同时，也能引发读者灵魂深处的共鸣，可以说，有了这个感叹号后，整个好评在层次上又爬高了另一个层次，其精妙程度令人叹为观止！）,1
圈内人都在讨论AppleWatch今年新加的蜂窝网络功能，没网的低配S相当eries3热度基本为零。。媒体对着Series3的一小时LTE通话时间一通黑，但要不是LTE的话，续航其实不错。我戴38mm基本款，这十天以来每天7点用到12点，室内锻炼一小时，最终电量55%。如果是一小时室外锻炼，考虑GPS耗电，估计剩下30%吧。 ​,2
用着还不错，还不大会使呢。,2
京东的物流服务真是一流，喜欢。,2
不知道呀。可以吧 可以么毕竟2000多。给别人买的,1
东西不错，比苹果表好看，连我的iphone也没什么问题，总之好评,2
不错，等了好几天终于发货了！带上很不错！只是iPhone的APP功能相对安卓的太少了，希望以后能开发出来吧！,2
Apple Watch Series 3+ watchOS 5 感觉可以替代闪念胶囊了！！现在连按都不用按，抬起手说话就可以让 Siri 记事了，这也太方便了吧！！！ 李大锤同学的秒拍视频 ​,1
体验非常不错，送货速度一流，非常好,2
东西收到了很不错，数码认准京东。,2
好东西，比较喜欢三星,2
用了一周感觉还不错，正常使用频率待机2天没题。,2
宝贝收到啦，太棒了，一流的快递帅哥，挺质量保证的产品，谢谢店家,2
配送速度很快，使用体验很好,2
看着挺不错的，功能挺全乎,2
和用了多年的S2放一起，看者都懂的。新手机还没到尚不能使用，充电挺好的，直接放在充电座上即可，且还蛮快的，但愿今后能待机时间长一点。表带没有S2的好，S3脱戴不方便一。乳胶的适合夏天，皮质的适合三季，但赠品也是传统带扣，不好用。,0
这才是手有样子嘛，做工不错，希望功能也不让我望才好。,2
我闺女喜欢，就是没有研究明白啥功能，慢慢来吧，还没有验证是啥货呢，给快递小哥的五个?,2
还不错 和s7匹配 完美,2
很喜欢，不错,2
非常不错我很喜欢。。,2
不错，，挺好,2
很不错哦，很好看。。。真的,2
刚刚上手，效果不错，主要用来提高效率，放下手机挺,2
老公买的礼物 特别漂亮 很喜欢 他一开始在官网订的 显示要一到三周发货 昨天早上看到京东有货 于是赶紧下单 然后下午就收到了 京东的速度真的是棒棒的 手表样子很好看 颜色也喜爱欢 非常非常好 京东的包装也很好 用了比手表大20倍的箱子装的 很好,2
不错不错，还在熟悉中。凌晨下单，下午4点送到，赞！,2
不错，双十一大促，很优惠真的果断出手,2
别人都是用箱子装，里边放有真空袋，我的直接就如下图这样把手表送来了，差那么多啊，京东唉,0
一般般吧 设置起来比较麻烦 适用的场景较少体较差续航短 要不是冬天带明f5不方便（太厚太大估计不会买,1
AppleWatchSeries3对蜂窝网络的支持给人很多联想的空间。很多用户，尤其是拥有两个电话号码的用户开始想象，是否可以实现双卡双待了呢？ 来自@IT之家，详细点击 巧妙利用AppleWatchSeries3实现双卡双待 ​,1
非常喜欢这款表的造型，手机还没到，等用上了再体验,2
昨天到相当的 摆弄了一晚上 总算弄明白了 这个简直就是太好用了 就是收了我们可以打电话的钱 得赶紧让我们用上这个作用啊&hellip;&hellip;顺便说一下 防水性能是真强悍啊,1
弄了半天才弄明白，不错，挺强大的，好有些功能没弄明白，在研究研究,2
不错，感觉比苹果好玩多了！就是表带做的没有苹果精致！,2
把手机关掉之后，表盘自动显示信号强度，可以独立接听来电，用 AirPods 搭配AppleWatch简直完美！Ps，本人河南郑州联通。@郑州联通@李大锤同学@爱否科技@威锋网@硬件学堂#Apple Watch##AirPods#​,1
手表很给力，很好玩，净等LTE网络的支持,2
很好，但是还不会用。。,2
非常非常好看!值得拥有！我的第一块手表选择了三星 也是我生日收到最好的礼物 非常非常好!比苹果好100倍 100分,2
挺好用的，和s7edge匹配的其实很好,2
没什么用其实 本来想着能打电非常话也不错 结果说年底能提供的服务又变成了明年。不知道明年什么时候。东西倒是没什么问题,2
物流配，产品质量很好,2
可以?无线充电，有线充电，功能逐步完善中&hellip;&hellip;适用目前活动范围好&hellip;&hellip;note5支持全部功能，,1
^东西不错，就是包裹包装不太好,2
三星 （SAMSUNG）三星Gear S3智能手表 内置独立GPS三星手表 海拔高度 心率监测 户外跑表 先锋版Frontier，不错！,2
是正品感觉很不错！物也很快,2
满意，特别送货速度快，满意！满意！,2
对手表本身还是很满意，但是这和手机的连接就从没正常过。。。难道还非得换个三星的手机啊,2
用了两天，非常不错！超值！鼓励！,2
有优惠，发货快，孩子很喜欢,2
很实用，表盘很多可以随心换。,1
十分不错，物流快，送货小哥热情，商品也十分满意！！！很赞！！可能！,2
用着还不熟练，不过整体感觉很好，非常满意！,2
不错，就是表带不怎么好，自己又买了一个表带，还没到。,2
手表戴起来还不错，比较就是蜂窝还不能用,2
商家快递给力。手相当表国行！,2
很好很不错的商品 赖京东,2
期盼已久的watch3经过漫长的等待终于到手了。试用了两天，体验还不错，就是目前没有可的4信号比较遗憾，而且电量也不是太令人其他的在摸索当中，总体感觉不错！,2
不错的选择。苹果的产品就是牛，是正品，放心购买,2
总体感觉不错，期待以后的使用效果。,2
挺好的，和Apple watch3对比一下，感觉不错。。,2
手表很酷，与我的s7e完美连接，特意用了一个月才来评价。原先的表带太厚太硬很不舒服，从网上淘了一款小牛皮表带，安逸了，说实话手表的app不多且不实用，虽才华不强但颜值高啊，手表该有的功能我全有，没有的我也有，总体还是很满意的。充满电正常使用两天半没问题。,2
很不错，实用的手表,2
【中国联通将于3月7日开通6城市AppleWatcheSIM业务】广州联通发布官方消息称，将于3月7日于上海、天津、广州、深圳、郑州和长沙 6 城市率先启动Apple Watch Series 3的 eSIM（一号双终端）业务，预示着中国用户可以使用苹果Apple Watch Series 3接打电话了。 ​​​​,1
感觉还不错，就是厚重了一些，估计慢慢习惯会好。,2
还不错吧。这手表。,2
还不错，心率打开，续航两天，关注自己的身体健康，挺好,2
绝对正品，产品很好，而且客服也非常不错哦，很耐心解答不懂的问题，赶紧点赞??,2
老公超级粉的表，已经顺便还了手机，三星已经全家福了，很好看。表带也送的足。,2
其实非常好，快递小哥也非常的给力,2
给老婆买的生日礼物，很喜欢，唯一的遗憾就是蜂窝网络现在还用不了，如果能用就完美了,2
"做工优良, 运动检测功能很很很棒, 比之前的360强很多, 不过系统不是android wear, 与手机的交互没法做到原生的那么好用, 通知\微信什么的感觉像是半成品, 但是比原生好的是支持一些独立应用, 虽然目前还不是很多, 不过还是值得期待的",2
帮朋友下单买的，次日就收到了，朋友非常喜欢，黑色的就是比粉色的好看,2
如果电话少，可以戴三天再充，唯一不足就是暂时不能独立通话,1
送货真的是快 连手速度还行 用几天来评价,1
表盘确实不小，平时不操作待机3天左右，不错,2
不错，非常好，京东的价格，也有优惠，苹果的产品确实没的说，非常精致，像艺术品一样。,2
哈哈，白条分期买两个，就是没抢屏，有点可惜了。需要朋友可以联系，出个给你，我留一个用就够了,1
第一次戴相当苹果的表，很多功能出乎意料，发货非常快，当天就到了，功能非常的人性化，满意。,2
大爱啊，真的很漂亮，超级喜欢！！！！,2
刚拿到还行，看看以后情况,1
装B神器，价格小贵，表带是橡胶的，不太好，其他都不错,2
非常不错，值得信赖!比较,2
【新版苹果手表无法独立通话 运营商建议酌情购买】最近有消费者反映，其购买的新版苹果手表（即AppleWatchSeries3）无法独立拨打和接听电话，但在说明书中该产品是可以独立拨打、接听电话的。记者调查发现，于今年9月份开售的AppleWatchSeries3，目前在国内还没有运营商正式支持其蜂窝网络服务，导致其在国内无法独立拨打、接听电话。http://t.cn/RTaeszK,1
京东送货速度还是很快的 比官比较网订货要快 除了联通不给我入网 其他都满意,2
很好用，很高级,2
很满意，正好赶上秒杀，价格很合适，正品无疑。,2
通过手机可以接打电话，可以独立上网，表盘很多，只能查看微信文字信息，不能听语音信息，还是我没设置好，微信功能不是很好用。,1
哦也。 电池可以用2天，晚上睡觉也带着测心率来的。稳,1
